,Original,Mean Imputation (20%),Similar Imputation (20%),Multiple Imputation (20%),Mean Imputation (10%),Similar Imputation (10%),Multiple Imputation (10%),Mean Imputation (5%),Similar Imputation (5%),Multiple Imputation (5%)
(Fold  1),0.9657688670725358,1.2162016672861597,0.5271287294542986,0.5706782676299507,0.8507050989097081,0.5343998415439873,0.6647062883917126,0.7929652283018178,0.43088908161129225,0.9928806414255115
(Fold  2),0.6933520721020028,0.7751122475839508,0.8346609538109434,0.8106434047916127,0.656935372319988,0.6733499040641896,1.2891062310598203,0.800584498242418,0.717897195523216,1.1106717132746189
(Fold  3),0.6836457436543557,0.9039630949884672,0.23669270499850603,0.5420988347949289,0.6039935076824805,0.6103047279517868,1.2488244136299809,0.47074439926479994,0.9226008217320196,0.8199193783312777
(Fold  4),0.966698174630428,0.5750708967685948,0.9616831154349225,0.760789837283861,0.6191212480805242,0.8641129670541435,0.9098792231721953,1.0903463451970916,0.9499505447164234,1.1427037643207856
(Fold  5),0.6408542808610255,1.1333209343847641,1.3829643041347004,0.6062612286293829,0.722444653380401,0.46283165369219315,0.557053014074555,1.153830835752022,0.8272769063131371,1.4539133142408605
(Fold  6),0.6628130888684098,0.7371776148611151,0.36010883351501954,0.40524351347736176,1.1697132349492492,1.1069165963536023,0.9849711399711399,0.22596953893520144,1.0044934928436735,0.7411457343614737
(Fold  7),0.877133847112736,0.5562288405868211,0.31124686424297165,0.49502413898815556,1.3259481304361282,0.9327581369248035,0.37040813818675145,0.9330220008302198,0.8713965908366925,0.9422029153844704
(Fold  8),0.9385019721750038,0.7691383332155226,0.6349325347803146,0.43695157688351105,0.7214712177537455,0.47084074733096093,0.2453513547275984,0.7521634556686934,0.9839649199180133,0.9489030510659595
(Fold  9),0.9904239671767348,0.6642416192867384,0.6801553638808052,0.9585821707826225,0.5815714786735031,0.6018162811314379,0.8087268623916586,1.1859448722701051,0.6202692044265639,0.4107441966485049
(Fold 10),1.133143771342529,0.6168949633861913,0.3967046333020836,0.5939614421871153,0.950861355126728,0.9605022534350156,0.5436121131197489,1.0843322309160817,0.6753711592545322,0.5891378347280892
Average,0.8552335784995762,0.7947350212348325,0.6326278037554565,0.6180234415448502,0.8202765297312455,0.721783310948212,0.7622638778725161,0.848990340537845,0.8004109917175564,0.915222254378155
