,Original,Mean Imputation (20%),Similar Imputation (20%),Multiple Imputation (20%),Mean Imputation (10%),Similar Imputation (10%),Multiple Imputation (10%),Mean Imputation (5%),Similar Imputation (5%),Multiple Imputation (5%)
(Fold  1),1.1862741566478883,1.1422740998217835,0.7280475852662274,0.6890699635794774,0.7653400810096246,1.2050112927023036,0.7617138081594685,1.1804882241705346,1.1247288855940414,1.0321482893582075
(Fold  2),1.304565871112634,0.845549751979732,1.3800687724711223,1.2781072228441026,0.6606323900624419,1.1558616342289811,1.1084433439006567,1.063124306326304,0.9624748476060841,1.3701100909446935
(Fold  3),1.1515584253389588,1.0567993366500827,2.147283773724176,0.9754055992031091,1.0948757140695073,0.9087134573245683,1.1599998131552702,1.1533234446944678,0.9517406510626847,0.8472307939992881
(Fold  4),1.1903392225643963,0.7111298883430545,1.0540191522365048,0.6846724612027912,0.5966241349220073,1.1092411519681984,0.6801261457750007,1.1211479484554898,0.8098546772860536,1.7150034549628872
(Fold  5),1.024532660373079,1.1324016980837435,1.1730457976719193,0.6234983957219249,1.7086183596245517,0.8315219199817807,1.4511312217194572,1.421881234453794,0.8965833524421005,1.0571959554275643
(Fold  6),1.014529349774493,0.9935531135531136,0.7682071789214646,0.8787681141079281,1.0901990781602433,1.439911021814007,1.3313563957632315,0.7765048676813382,1.2780439713365161,0.99294410491346
(Fold  7),1.1236095167030191,1.0407832316860404,0.46956976325690003,1.1676003233770698,1.2391344759035356,0.8160407656403891,0.5916931453834257,1.0255830556877676,1.1199720750530764,0.8821454644940366
(Fold  8),1.2481229899396837,0.9900311666685421,0.8886898259303986,0.8599357964958874,0.7826707380836233,0.3704896140874966,0.880807647120839,1.3727672841205383,1.5398497996324085,0.9295699684740782
(Fold  9),1.061533035146166,1.2220240137221272,0.8579421076785335,0.8219194205038494,1.1978914566709296,1.115847693972694,1.321579086495582,0.9194462542839252,0.8184581902584244,0.6089076526100283
(Fold 10),1.2684787143349476,0.9711235371638687,0.8352326446787238,0.8543827719439568,1.2503391565118052,0.9687102271346749,1.7708628830553632,1.5595918426813236,1.0916354556803998,1.1792516475160526
Average,1.1573543941935267,1.0105669837672089,1.0302106601835972,0.8833360068980097,1.038632558501827,0.9921348778855095,1.1057713490528296,1.1593858462555482,1.059334190595179,1.0614507422700297
