,Original,Mean Imputation (20%),Similar Imputation (20%),Multiple Imputation (20%),Mean Imputation (10%),Similar Imputation (10%),Multiple Imputation (10%),Mean Imputation (5%),Similar Imputation (5%),Multiple Imputation (5%)
(Fold  1),1.3378877022831392,1.2219503950119568,0.9080796666371781,0.9886727307419653,1.4689442497342466,1.4177156264459634,1.2552647841690843,1.4536670382835561,1.2069237685381675,1.2895079374526401
(Fold  2),1.0495494751739594,1.5480635776437306,1.3820070630304389,1.0195815415368026,1.1371891958181315,1.4592112520683949,1.1980560327738867,1.3581086784818752,1.4302069921980123,1.680173257700715
(Fold  3),1.700121413153885,1.4990849673202615,1.196530979405484,1.2198610118178999,1.537691489385036,0.9506108961960027,1.4411005844098304,1.408318514681925,1.2938291130040411,1.2977576162735172
(Fold  4),1.6041656035108973,1.3661853948943956,1.0854846752665184,0.8467142402178122,0.9231031122799416,1.4975413604839085,1.1661461691948778,1.4090035931453841,0.7741001451378812,1.299099121123593
(Fold  5),1.398515072239729,1.0297679617855247,1.517954407870374,1.1126642107892109,1.4696513917250367,1.5598355556118615,1.4170283418789618,1.4914356792851629,1.470228189428942,1.458041635995008
(Fold  6),1.4234026842722494,0.9830303030303029,1.346151301236047,0.9097171249505958,1.8142080873893924,1.6710662374402498,1.3492410443230116,0.866533399628611,1.9110643917557186,0.9540243095645433
(Fold  7),1.2890928299902944,1.6286450098727432,0.7031295974257626,1.474802723779109,1.1383456160000274,0.8318542843937943,0.7908466543272198,1.625921750701664,1.3292284795564222,1.369251804887079
(Fold  8),2.6076021930698774,1.0690917410203615,1.035743629654582,1.2757112951541192,2.0170781907518567,1.2115947101391886,1.23893240152077,1.7447998404043092,1.7855816321317266,1.0830671083302663
(Fold  9),1.31680461445643,1.1608716592451138,1.6174911804063097,1.2564547659412235,1.237041613546468,1.3001168360704372,1.5780634216157052,1.208233821801829,1.2412948761869624,1.713197380835212
(Fold 10),1.3221990759838298,1.1678713968957872,0.9641089145073828,1.3815019932310535,1.333703434118922,1.4299247512455473,1.4492126495957225,1.995368979827019,1.3917406563473982,1.612058116683601
Average,1.504934066413429,1.267456240672018,1.1756681415440078,1.148568163815979,1.407695638074906,1.3329471510095348,1.288389208380907,1.4561391296241333,1.3834198244285274,1.3756178288846175
